"latitude","longitude","cep","casosAcumulados","casosRecuperados","casosRecuperados.1","casosAtivos","casosAtivos.1","ultimaNotificacao","ultimaNotificacao.1"
-22.8983539,-43.4437094,21770102,1,1,1,0,0,"24/04/2020","24/04/2020"
-22.8843903,-43.3588808,21330560,1,1,1,0,0,"05/05/2020","05/05/2020"
-22.913468,-43.3562285,22733130,1,1,1,0,0,"30/04/2020","30/04/2020"
-22.9157426,-43.357663,22733150,1,1,1,0,0,"22/06/2020","22/06/2020"
-22.8838384,-43.3649125,21330520,1,1,1,0,0,"07/04/2020","07/04/2020"
-22.8843227,-43.364087,21330510,1,1,1,0,0,"03/06/2020","03/06/2020"
-22.9164401,-43.3600872,22733170,1,1,1,0,0,"04/05/2020","04/05/2020"
-22.9009047,-43.3636136,22733260,1,0,0,0,0,"05/05/2020","05/05/2020"
-22.8958599,-43.5838183,23071070,1,0,0,0,0,"26/05/2020","26/05/2020"
-22.8931114,-43.4363281,21765460,1,1,1,0,0,"03/06/2020","03/06/2020"
-22.9054556,-43.353429,22733430,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.8830179,-43.3677773,21330320,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.8858847,-43.3708274,21330310,1,1,1,0,0,"18/06/2020","18/06/2020"
-22.8960669,-43.438141,21765510,1,0,0,0,0,"13/04/2020","13/04/2020"
-22.8857073,-43.3722235,21330290,1,1,1,0,0,"03/06/2020","03/06/2020"
-22.8940008,-43.5818667,23071090,1,0,0,0,0,"14/05/2020","14/05/2020"
-22.8855172,-43.3585955,21330580,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.8840842,-43.3597856,21330590,1,1,1,0,0,"18/06/2020","18/06/2020"
-22.8837614,-43.3624999,21330620,1,1,1,0,0,"08/07/2020","08/07/2020"
-22.9023541,-43.3580359,22733030,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.8808924,-43.5941754,23070616,1,1,1,0,0,"05/06/2020","05/06/2020"
-22.8811894,-43.5941754,23070618,1,1,1,0,0,"29/04/2020","29/04/2020"
-22.8867127,-43.4326432,21765340,1,1,1,0,0,"25/06/2020","25/06/2020"
-22.8825284,-43.5939503,23070622,1,1,1,0,0,"20/04/2020","20/04/2020"
-22.8814376,-43.3543857,21330735,1,1,1,0,0,"07/04/2020","07/04/2020"
-22.8793115,-43.3606904,21330710,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.91589,-43.68025,23510045,1,1,1,0,0,"23/07/2020","23/07/2020"
-22.8906647,-43.3566187,21330658,1,1,1,0,0,"10/06/2020","10/06/2020"
-22.8845131,-43.3563171,21330655,1,0,0,0,0,"06/06/2020","06/06/2020"
-22.9117473,-43.679351,23510050,1,1,1,0,0,"22/06/2020","22/06/2020"
-22.897185,-43.5808734,23071010,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.9021393,-43.7081674,23510100,1,1,1,0,0,"11/05/2020","11/05/2020"
-22.8951321,-43.3671742,21321340,1,1,1,0,0,"21/06/2020","21/06/2020"
-22.9064104,-43.3525298,22733510,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.896833,-43.3551106,21321624,1,1,1,0,0,"03/06/2020","03/06/2020"
-22.890329,-43.5826173,23071220,1,1,1,0,0,"21/07/2020","21/07/2020"
-22.9302046,-43.6723623,23510310,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.8952154,-43.4402468,21770020,1,1,1,0,0,"02/06/2020","02/06/2020"
-22.9208435,-43.6716343,23510340,1,1,1,0,0,"18/05/2020","18/05/2020"
-22.8943979,-43.4397601,21770040,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.8948691,-43.4401715,21770050,1,1,1,0,0,"19/06/2020","19/06/2020"
-22.8880161,-43.3677407,21321530,1,1,1,0,0,"04/05/2020","04/05/2020"
-22.8952132,-43.4404726,21770060,1,1,1,0,0,"21/04/2020","21/04/2020"
-22.886978,-43.3703122,21321480,1,1,1,0,0,"08/06/2020","08/06/2020"
-22.8897528,-43.3723175,21321450,1,1,1,0,0,"20/04/2020","20/04/2020"
-22.9190006,-43.3621983,22735200,1,1,1,0,0,"04/05/2020","04/05/2020"
-22.8934485,-43.4384401,21770080,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.8788611,-43.5447779,23092440,1,1,1,0,0,"02/05/2020","02/05/2020"
-22.8927354,-43.5984129,23062430,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.879548,-43.3690153,21330190,1,1,1,0,0,"10/05/2020","10/05/2020"
-22.9064173,-43.5967722,23063030,1,1,1,0,0,"05/05/2020","05/05/2020"
-22.9194352,-43.6760172,23510220,1,1,1,0,0,"11/05/2020","11/05/2020"
-22.8930817,-43.5843437,23071170,1,1,1,0,0,"11/06/2020","11/06/2020"
-22.8833967,-43.3697373,21330080,1,0,0,0,0,"26/03/2020","26/03/2020"
-22.913025,-43.3433459,22735040,1,1,1,0,0,"04/06/2020","04/06/2020"
-22.8886514,-43.3732801,21330010,1,1,1,0,0,"16/05/2020","16/05/2020"
-22.9170355,-43.3561901,22735090,1,0,0,0,0,"06/05/2020","06/05/2020"
-22.8914903,-43.425436,21765660,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.898906,-43.438139,21765690,1,1,1,0,0,"28/05/2020","28/05/2020"
-22.893863,-43.3603229,21321820,1,1,1,0,0,"12/06/2020","12/06/2020"
-22.9209266,-43.6729081,23510250,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.8804374,-43.4838902,21830295,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.9266607,-43.3501336,22743250,1,1,1,0,0,"20/03/2020","20/03/2020"
-22.8775505,-43.3392203,21310230,1,1,1,0,0,"04/06/2020","04/06/2020"
-22.8107021,-43.3151294,21240698,1,0,0,0,0,"30/04/2020","30/04/2020"
-22.8090415,-43.3116578,21240695,1,1,1,0,0,"20/05/2020","20/05/2020"
-22.8845333,-43.6048304,23061580,1,1,1,0,0,"14/05/2020","14/05/2020"
-22.9018464,-43.6141329,23061570,1,1,1,0,0,"24/06/2020","24/06/2020"
-22.8812395,-43.5539357,23092210,1,1,1,0,0,"30/05/2020","30/05/2020"
-22.8124875,-43.3197739,21240490,1,1,1,0,0,"12/06/2020","12/06/2020"
-22.8119519,-43.3202609,21240480,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.8756822,-43.503665,21810006,1,1,1,0,0,"10/07/2020","10/07/2020"
-22.9039482,-43.6205836,23061517,1,1,1,0,0,"30/06/2020","30/06/2020"
-22.8073607,-43.3212327,21240450,1,0,0,0,0,"06/05/2020","06/05/2020"
-22.9395095,-43.6652404,23520244,1,1,1,0,0,"06/07/2020","06/07/2020"
-22.8095028,-43.3133118,21240700,1,0,0,0,0,"19/06/2020","19/06/2020"
-22.9388382,-43.664366,23520245,1,1,1,0,0,"23/04/2020","23/04/2020"
-22.9342536,-43.3304098,22745360,1,1,1,0,0,"27/05/2020","27/05/2020"
-22.8836844,-43.5835931,23071490,1,1,1,0,0,"25/07/2020","25/07/2020"
-22.8105203,-43.3130163,21241182,1,1,1,0,0,"15/04/2020","15/04/2020"
-22.9366512,-43.3228264,22745170,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.9065773,-43.6012455,23062040,1,1,1,0,0,"24/06/2020","24/06/2020"
-22.9344757,-43.3323328,22745230,1,0,0,0,0,"18/05/2020","18/05/2020"
-22.939034,-43.33901,22745250,1,1,1,0,0,"18/05/2020","18/05/2020"
-22.8838472,-43.4465697,21775550,1,1,1,0,0,"10/07/2020","10/07/2020"
-22.8164787,-43.3130163,21241110,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.8195481,-43.3117886,21241061,1,1,1,0,0,"02/05/2020","02/05/2020"
-22.9381423,-43.6807386,23520220,1,1,1,0,0,"18/06/2020","18/06/2020"
-22.8162627,-43.3059791,21241040,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.8837893,-43.5830677,23071500,1,1,1,0,0,"02/06/2020","02/06/2020"
-22.908096,-43.6024982,23062020,1,0,0,1,1,"15/07/2020","15/07/2020"
-22.8813085,-43.4473862,21775810,1,1,1,0,0,"28/05/2020","28/05/2020"
-22.8024706,-43.3262972,21240770,1,1,1,0,0,"21/07/2020","21/07/2020"
-22.8828075,-43.4513866,21775530,1,0,0,1,1,"24/07/2020","24/07/2020"
-22.8852422,-43.4598805,21810074,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.8180744,-43.3206941,21240020,1,1,1,0,0,"28/05/2020","28/05/2020"
-22.83943,-43.3176197,21236560,1,1,1,0,0,"15/05/2020","15/05/2020"
-22.8413511,-43.3370853,21236540,1,0,0,1,1,"25/07/2020","25/07/2020"
-22.9452429,-43.3278062,22750430,1,1,1,0,0,"15/06/2020","15/06/2020"
-22.8966593,-43.2866696,21236330,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.8816474,-43.4583101,21810112,1,1,1,0,0,"09/06/2020","09/06/2020"
-22.8745727,-43.5793896,23071624,1,0,0,0,0,"08/04/2020","08/04/2020"
-22.8810248,-43.4598989,21810073,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.9083688,-43.6211106,23061490,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.812358,-43.3238674,21240090,1,0,0,0,0,"28/04/2020","28/04/2020"
-22.8789068,-43.4646307,21810011,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.8049772,-43.3248399,21240360,1,1,1,0,0,"25/06/2020","25/06/2020"
-22.8032373,-43.324611,21240350,1,1,1,0,0,"22/05/2020","22/05/2020"
-22.9494895,-43.3302204,22750065,1,1,1,0,0,"29/06/2020","29/06/2020"
-22.9494579,-43.3309429,22750080,1,1,1,0,0,"01/05/2020","01/05/2020"
-22.9501171,-43.3371608,22750170,1,1,1,0,0,"25/06/2020","25/06/2020"
-22.9504326,-43.3353503,22750180,1,1,1,0,0,"23/05/2020","23/05/2020"
-22.9505433,-43.3332102,22750210,1,1,1,0,0,"29/06/2020","29/06/2020"
-22.8809003,-43.4635773,21810031,1,1,1,0,0,"30/04/2020","30/04/2020"
-22.9804254,-43.2013655,22411060,1,1,1,0,0,"01/05/2020","01/05/2020"
-22.952199,-43.327278,22750250,1,1,1,0,0,"16/05/2020","16/05/2020"
-22.9392806,-43.6645908,23520247,1,1,1,0,0,"07/05/2020","07/05/2020"
-22.8838916,-43.5827675,23071510,1,0,0,0,0,"18/04/2020","18/04/2020"
-22.9529883,-43.3278062,22750260,1,1,1,0,0,"12/06/2020","12/06/2020"
-22.882516,-43.5822369,23071570,1,1,1,0,0,"03/06/2020","03/06/2020"
-22.9265564,-43.3506615,22743270,1,0,0,1,1,"17/07/2020","17/07/2020"
-22.9295566,-43.3275044,22745090,1,1,1,0,0,"04/06/2020","04/06/2020"
-22.8839789,-43.5838183,23071480,1,1,1,0,0,"22/05/2020","22/05/2020"
-22.8164104,-43.302918,21250650,1,1,1,0,0,"15/07/2020","15/07/2020"
-22.924346,-43.3444041,22743317,1,1,1,0,0,"07/05/2020","07/05/2020"
-22.8876575,-43.4423545,21775201,1,0,0,1,1,"17/07/2020","17/07/2020"
-22.9278547,-43.3468794,22743330,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.8876791,-43.5828884,23071380,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.9244714,-43.3391975,22743390,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.9242458,-43.340173,22743400,1,1,1,0,0,"22/05/2020","22/05/2020"
-22.8906985,-43.4456665,21775232,1,0,0,0,0,"21/04/2020","21/04/2020"
-22.8807125,-43.5548906,23092280,1,0,0,0,0,"05/05/2020","05/05/2020"
-22.8875509,-43.5835834,23071390,1,1,1,0,0,"09/04/2020","09/04/2020"
-22.8938115,-43.4509072,21775260,1,1,1,0,0,"21/04/2020","21/04/2020"
-22.9260201,-43.3339925,22743580,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.9029916,-43.6007788,23062140,1,0,0,0,0,"01/05/2020","01/05/2020"
-22.9027082,-43.6081315,23062105,1,1,1,0,0,"25/06/2020","25/06/2020"
-22.9035039,-43.5992781,23062190,1,1,1,0,0,"08/06/2020","08/06/2020"
-22.9238248,-43.3451596,22743309,1,1,1,0,0,"05/06/2020","05/06/2020"
-22.8773747,-43.3444018,21310170,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.8778131,-43.3436957,21310160,1,1,1,0,0,"06/06/2020","06/06/2020"
-22.9358608,-43.6808493,23520000,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.8792555,-43.3450052,21310100,1,0,0,0,0,"19/05/2020","19/05/2020"
-22.9238877,-43.3454889,22743315,1,1,1,0,0,"07/07/2020","07/07/2020"
-22.8777501,-43.3468153,21310040,1,1,1,0,0,"03/07/2020","03/07/2020"
-22.8873461,-43.5821485,23071360,1,1,1,0,0,"01/06/2020","01/06/2020"
-22.8886251,-43.4447632,21775160,1,1,1,0,0,"22/06/2020","22/06/2020"
-22.8867697,-43.582167,23071370,1,1,1,0,0,"23/04/2020","23/04/2020"
-22.8103586,-43.3045782,21241240,1,1,1,0,0,"12/06/2020","12/06/2020"
-22.8218991,-43.3000228,21250340,1,1,1,0,0,"30/04/2020","30/04/2020"
-22.8138344,-43.3158944,21241470,1,1,1,0,0,"02/04/2020","02/04/2020"
-22.8824754,-43.4449138,21775440,1,1,1,0,0,"08/05/2020","08/05/2020"
-22.8052148,-43.3057707,21241369,1,1,1,0,0,"11/04/2020","11/04/2020"
-22.8087098,-43.3033552,21241368,1,1,1,0,0,"15/05/2020","15/05/2020"
-22.9243474,-43.32177,22745040,1,1,1,0,0,"25/05/2020","25/05/2020"
-22.926718,-43.3231282,22745045,1,1,1,0,0,"12/05/2020","12/05/2020"
-22.9338066,-43.6790514,23520186,1,1,1,0,0,"07/05/2020","07/05/2020"
-22.8108757,-43.3057707,21241290,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.9226173,-43.32094,22745050,1,1,1,0,0,"05/07/2020","05/07/2020"
-22.8832119,-43.4460574,21775460,1,1,1,0,0,"29/06/2020","29/06/2020"
-22.8841685,-43.5845689,23071470,1,1,1,0,0,"21/04/2020","21/04/2020"
-22.8328958,-43.3091672,21250002,1,1,1,0,0,"25/06/2020","25/06/2020"
-22.8212644,-43.2992836,21250350,1,1,1,0,0,"08/07/2020","08/07/2020"
-22.8929586,-43.4542055,21775380,1,1,1,0,0,"20/04/2020","20/04/2020"
-22.9328554,-43.3386696,22743680,1,0,0,0,0,"01/04/2020","01/04/2020"
-22.9294517,-43.6714096,23520104,1,0,0,0,0,"13/04/2020","13/04/2020"
-22.8233764,-43.3020311,21250300,1,1,1,0,0,"06/05/2020","06/05/2020"
-22.9302787,-43.6707465,23520121,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.9304345,-43.3404704,22743740,1,0,0,0,0,"15/05/2020","15/05/2020"
-22.8237128,-43.2991996,21250270,1,1,1,0,0,"27/05/2020","27/05/2020"
-22.9292947,-43.3406503,22743780,1,1,1,0,0,"01/07/2020","01/07/2020"
-22.9283127,-43.3434967,22743800,1,1,1,0,0,"02/07/2020","02/07/2020"
-22.9347931,-43.6714096,23520132,1,1,1,0,0,"09/06/2020","09/06/2020"
-22.8296521,-43.3036588,21250190,1,1,1,0,0,"02/06/2020","02/06/2020"
-22.8297763,-43.3042954,21250180,1,0,0,0,0,"17/05/2020","17/05/2020"
-22.9051781,-43.6000284,23062070,1,1,1,0,0,"12/05/2020","12/05/2020"
-22.8266245,-43.3109786,21250142,1,1,1,0,0,"28/05/2020","28/05/2020"
-22.8290134,-43.3102993,21250141,1,1,1,0,0,"08/06/2020","08/06/2020"
-22.8760925,-43.3653648,21331040,1,1,1,0,0,"27/06/2020","27/06/2020"
-22.8786519,-43.4845202,21830310,1,1,1,0,0,"15/05/2020","15/05/2020"
-22.8447056,-43.3044166,21210090,1,1,1,0,0,"22/05/2020","22/05/2020"
-22.8603218,-43.2429544,21044470,1,1,1,0,0,"15/05/2020","15/05/2020"
-22.9090012,-43.5879457,23059319,1,0,0,0,0,"29/04/2020","29/04/2020"
-22.9500119,-43.376421,22775270,1,1,1,0,0,"08/05/2020","08/05/2020"
-22.9535881,-43.3774259,22775300,1,1,1,0,0,"05/05/2020","05/05/2020"
-22.9465767,-43.3739586,22775330,1,0,0,0,0,"19/05/2020","19/05/2020"
-22.8524238,-43.2463322,21044390,1,1,1,0,0,"24/06/2020","24/06/2020"
-22.8706932,-43.4787012,21842100,1,0,0,0,0,"25/05/2020","25/05/2020"
-22.8729679,-43.4786562,21842060,1,1,1,0,0,"20/06/2020","20/06/2020"
-22.9475631,-43.3745616,22775350,1,1,1,0,0,"22/05/2020","22/05/2020"
-22.9470608,-43.3751646,22775360,1,1,1,0,0,"06/04/2020","06/04/2020"
-22.8514803,-43.2462566,21044290,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.8540128,-43.2464833,21044262,1,1,1,0,0,"23/06/2020","23/06/2020"
-22.8705293,-43.4783254,21842110,1,1,1,0,0,"03/05/2020","03/05/2020"
-22.8708424,-43.4778712,21842120,1,1,1,0,0,"04/05/2020","04/05/2020"
-22.8502045,-43.2468226,21044320,1,1,1,0,0,"25/06/2020","25/06/2020"
-22.9152105,-43.6109672,23059400,1,0,0,0,0,"09/06/2020","09/06/2020"
-22.9592961,-43.3869634,22775114,1,1,1,0,0,"09/06/2020","09/06/2020"
-22.9588483,-43.3851116,22775113,1,1,1,0,0,"28/04/2020","28/04/2020"
-22.8722454,-43.4763668,21842000,1,0,0,0,0,"08/06/2020","08/06/2020"
-22.9540301,-43.1912869,22270003,1,1,1,0,0,"19/06/2020","19/06/2020"
-22.9085941,-43.5899001,23059487,1,0,0,0,0,"08/05/2020","08/05/2020"
-22.9884123,-43.359484,22775056,1,1,1,0,0,"22/06/2020","22/06/2020"
-22.9111634,-43.5936777,23059485,1,1,1,0,0,"22/06/2020","22/06/2020"
-22.9152504,-43.6102816,23059410,1,1,1,0,0,"29/06/2020","29/06/2020"
-22.8530958,-43.243007,21044580,1,1,1,0,0,"09/06/2020","09/06/2020"
-22.873322,-43.4786446,21842050,1,1,1,0,0,"18/06/2020","18/06/2020"
-22.854809,-43.2463322,21044241,1,1,1,0,0,"02/07/2020","02/07/2020"
-22.8516838,-43.245652,21044230,1,1,1,0,0,"30/06/2020","30/06/2020"
-22.8703499,-43.4775703,21842130,1,1,1,0,0,"10/04/2020","10/04/2020"
-22.9513223,-43.3757676,22775450,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.9748449,-43.6887033,23535637,1,1,1,0,0,"10/06/2020","10/06/2020"
-22.8514276,-43.2466345,21043220,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.9428261,-43.3702261,22775600,1,1,1,0,0,"10/06/2020","10/06/2020"
-22.8572787,-43.2435292,21043120,1,1,1,0,0,"31/05/2020","31/05/2020"
-22.9321536,-43.1775502,21043070,1,1,1,0,0,"04/05/2020","04/05/2020"
-22.8598357,-43.2453498,21043020,1,1,1,0,0,"24/04/2020","24/04/2020"
-22.8695487,-43.4779554,21842250,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.862519,-43.2453498,21042750,1,1,1,0,0,"21/07/2020","21/07/2020"
-22.866493,-43.4766677,21842230,1,1,1,0,0,"05/06/2020","05/06/2020"
-22.95122,-43.3760691,22775455,1,0,0,0,0,"05/04/2020","05/04/2020"
-22.8507564,-43.2428224,21044160,1,1,1,0,0,"06/07/2020","06/07/2020"
-22.9820844,-43.6931332,23535250,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.8693826,-43.4772637,21842160,1,1,1,0,0,"08/06/2020","08/06/2020"
-22.9511757,-43.3755415,22775480,1,1,1,0,0,"13/05/2020","13/05/2020"
-22.8660366,-43.4727559,21842165,1,1,1,0,0,"14/05/2020","14/05/2020"
-22.9510063,-43.3775766,22775490,1,1,1,0,0,"23/06/2020","23/06/2020"
-22.9835794,-43.6961291,23535303,1,0,0,0,0,"15/05/2020","15/05/2020"
-22.9518063,-43.3769736,22775500,1,1,1,0,0,"05/05/2020","05/05/2020"
-22.9824292,-43.69552,23535360,1,1,1,0,0,"18/05/2020","18/05/2020"
-22.9520018,-43.3772751,22775505,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.9463269,-43.3706361,22775570,1,1,1,0,0,"15/07/2020","15/07/2020"
-22.8659345,-43.4730569,21842175,1,0,0,0,0,"11/04/2020","11/04/2020"
-22.8682636,-43.4763749,21842190,1,1,1,0,0,"15/05/2020","15/05/2020"
-22.9777847,-43.6892386,23535590,1,1,1,0,0,"16/04/2020","16/04/2020"
-22.8713793,-43.2419952,21044740,1,1,1,0,0,"10/04/2020","10/04/2020"
-22.9103815,-43.595226,23059540,1,0,0,0,0,"11/05/2020","11/05/2020"
-22.8655032,-43.4723009,21840526,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.9494763,-43.3618967,22773540,1,1,1,0,0,"25/06/2020","25/06/2020"
-22.8738473,-43.2393792,21046640,1,1,1,0,0,"16/06/2020","16/06/2020"
-22.8740473,-43.2392281,21046635,1,1,1,0,0,"30/04/2020","30/04/2020"
-22.9495207,-43.3624245,22773580,1,1,1,0,0,"22/05/2020","22/05/2020"
-22.8707176,-43.2410971,21046595,1,1,1,0,0,"08/06/2020","08/06/2020"
-22.8684248,-43.4718532,21840103,1,1,1,0,0,"13/07/2020","13/07/2020"
-22.9485537,-43.3648371,22773585,1,1,1,0,0,"12/05/2020","12/05/2020"
-22.8719964,-43.2408908,21046570,1,1,1,0,0,"08/07/2020","08/07/2020"
-22.8804847,-43.5685789,23075000,1,1,1,0,0,"20/07/2020","20/07/2020"
-22.9504652,-43.3622737,22773614,1,1,1,0,0,"13/04/2020","13/04/2020"
-22.951679,-43.3654437,22773670,1,1,1,0,0,"01/06/2020","01/06/2020"
-22.8744944,-43.6280105,21046520,1,1,1,0,0,"25/05/2020","25/05/2020"
-22.9499929,-43.3666112,22773680,1,1,1,0,0,"20/06/2020","20/06/2020"
-22.8619617,-43.4738091,21840115,1,1,1,0,0,"15/05/2020","15/05/2020"
-22.8635553,-43.4730569,21840140,1,1,1,0,0,"15/05/2020","15/05/2020"
-22.9830266,-43.695026,23535220,1,0,0,0,0,"22/05/2020","22/05/2020"
-22.8695213,-43.4712514,21840100,1,0,0,1,1,"17/07/2020","17/07/2020"
-22.8702797,-43.2358037,21046420,1,1,1,0,0,"10/06/2020","10/06/2020"
-22.8734982,-43.2395304,21046725,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.9841647,-43.6997691,23535133,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.8672954,-43.4742765,21840096,1,0,0,0,0,"01/04/2020","01/04/2020"
-22.8680432,-43.4734479,21840098,1,0,0,0,0,"03/06/2020","03/06/2020"
-22.9465494,-43.3638374,22773480,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.9461738,-43.3646109,22773500,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.8714551,-43.2582145,21050144,1,0,0,0,0,"03/05/2020","03/05/2020"
-22.8706776,-43.2565331,21050140,1,0,0,1,1,"21/07/2020","21/07/2020"
-22.9449158,-43.3663449,22773510,1,1,1,0,0,"08/04/2020","08/04/2020"
-22.979964,-43.6997058,23535122,1,1,1,0,0,"14/06/2020","14/06/2020"
-22.8688143,-43.4721442,21840099,1,0,0,0,0,"06/05/2020","06/05/2020"
-22.8800261,-43.2515468,21050035,1,1,1,0,0,"05/06/2020","05/06/2020"
-22.9447692,-43.3661187,22773515,1,1,1,0,0,"21/05/2020","21/05/2020"
-22.877325,-43.2548685,21050010,1,0,0,0,0,"03/06/2020","03/06/2020"
-22.9449624,-43.3666464,22773517,1,1,1,0,0,"27/04/2020","27/04/2020"
-22.8827342,-43.2526041,21050001,1,1,1,0,0,"14/06/2020","14/06/2020"
-22.8732243,-43.2391188,21046730,1,1,1,0,0,"25/06/2020","25/06/2020"
-22.9432834,-43.3620199,22775750,1,1,1,0,0,"19/06/2020","19/06/2020"
-22.9507268,-43.3658925,22773690,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.8708463,-43.2380372,21046400,1,0,0,1,1,"18/07/2020","18/07/2020"
-22.8647744,-43.2366583,21046145,1,1,1,0,0,"07/07/2020","07/07/2020"
-22.9565843,-43.3558647,22775005,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.8751062,-43.4679411,21840447,1,1,1,0,0,"06/05/2020","06/05/2020"
-22.8679652,-43.2353733,21046120,1,0,0,0,0,"14/05/2020","14/05/2020"
-22.8666509,-43.2381699,21046105,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.87469,-43.4796764,21840460,1,1,1,0,0,"03/07/2020","03/07/2020"
-22.8672455,-43.2383967,21046085,1,0,0,0,0,"11/05/2020","11/05/2020"
-22.8657608,-43.2334393,21046075,1,1,1,0,0,"24/06/2020","24/06/2020"
-22.8644834,-43.2357512,21046055,1,1,1,0,0,"22/07/2020","22/07/2020"
-22.8754172,-43.4806424,21840480,1,1,1,0,0,"14/06/2020","14/06/2020"
-22.8722652,-43.4841893,21840490,1,1,1,0,0,"02/05/2020","02/05/2020"
-22.9727947,-43.3914432,22775023,1,1,1,0,0,"13/07/2020","13/07/2020"
-22.9118193,-43.5992781,23059560,1,1,1,0,0,"19/05/2020","19/05/2020"
-22.8641164,-43.2381699,21046170,1,1,1,0,0,"24/04/2020","24/04/2020"
-22.8720607,-43.2347599,21046405,1,1,1,0,0,"13/07/2020","13/07/2020"
-22.8730716,-43.4720345,21840420,1,0,0,0,0,"03/05/2020","03/05/2020"
-22.8678071,-43.2365071,21046210,1,1,1,0,0,"26/04/2020","26/04/2020"
-22.8654698,-43.4706394,21840220,1,0,0,0,0,"21/04/2020","21/04/2020"
-22.8638852,-43.235978,21046380,1,1,1,0,0,"08/06/2020","08/06/2020"
-22.9509291,-43.3655156,22773710,1,1,1,0,0,"08/04/2020","08/04/2020"
-22.8704611,-43.4763668,21840250,1,0,0,0,0,"08/05/2020","08/05/2020"
-22.866709,-43.2371118,21046355,1,1,1,0,0,"01/07/2020","01/07/2020"
-22.8670706,-43.2353733,21046335,1,1,1,0,0,"05/05/2020","05/05/2020"
-22.8669305,-43.2342395,21046330,1,1,1,0,0,"01/07/2020","01/07/2020"
-22.8684107,-43.2354241,21046310,1,1,1,0,0,"27/05/2020","27/05/2020"
-22.9100374,-43.5992781,23059592,1,1,1,0,0,"15/05/2020","15/05/2020"
-22.8687508,-43.2365827,21046295,1,0,0,0,0,"05/05/2020","05/05/2020"
-22.9910122,-43.3671742,22775002,1,1,1,0,0,"01/07/2020","01/07/2020"
-22.8692571,-43.2372349,21046280,1,0,0,1,1,"21/07/2020","21/07/2020"
-22.8678143,-43.2356001,21046255,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.8665575,-43.2340344,21046250,1,1,1,0,0,"03/06/2020","03/06/2020"
-22.8682981,-43.2372629,21046205,1,0,0,0,0,"17/04/2020","17/04/2020"
-22.9568164,-43.2027092,22261140,1,1,1,0,0,"29/05/2020","29/05/2020"
-22.8695691,-43.5054693,21843155,1,1,1,0,0,"07/05/2020","07/05/2020"
-22.9158529,-43.5844188,23059110,1,1,1,0,0,"06/06/2020","06/06/2020"
-22.8710348,-43.4978757,21843162,1,1,1,0,0,"01/06/2020","01/06/2020"
-22.8715226,-43.4986276,21843163,1,1,1,0,0,"01/06/2020","01/06/2020"
-22.8743017,-43.4980619,21843205,1,0,0,0,0,"23/06/2020","23/06/2020"
-22.8600033,-43.2568594,21032080,1,1,1,0,0,"19/04/2020","19/04/2020"
-22.9554869,-43.3858669,22780530,1,1,1,0,0,"17/06/2020","17/06/2020"
-22.9588054,-43.3879944,22780540,1,1,1,0,0,"06/05/2020","06/05/2020"
